date,mean,median,sum,std,max,min
2005-05-01,33032.73102644864,1183.0,765599607.0,2097965.823638677,242850154.0,0.0
2005-06-01,26525.656247688097,1140.0,717094591.0,1181059.3738197186,142137520.0,0.0
2005-07-01,12673.866669422854,1129.0,306555487.0,362066.31818301696,48747115.0,0.0
2005-08-01,794536.7434563758,1100.0,18941755964.0,116586788.93471682,18000000000.0,0.0
2005-09-01,14965.88007863696,1050.0,365406928.0,549450.3714942351,62000000.0,0.0
2005-10-01,31432.498200110764,1050.0,681079371.0,1040682.5701788664,120655868.0,0.0
2005-11-01,19346.375841767036,1100.0,502754269.0,887812.8613786338,132081106.0,0.0
2005-12-01,18755.603327603145,1305.0,610982534.0,865820.752199793,142621500.0,0.0
2006-01-01,52386.852911535534,1785.0,2131254337.0,1633925.9027701905,237202000.0,0.0
2006-02-01,103153.81117182756,2000.0,1019365962.0,2423060.4942244454,207626385.0,0.0
2006-03-01,25450.713397614818,1272.0,401205046.0,627229.1251639725,60000000.0,0.0
2006-04-01,31625.291635889636,1005.0,727856087.0,1602132.5099371837,168840000.0,0.0
2006-05-01,14011.852375322442,1048.5,260732549.0,593836.9644800386,71453056.0,0.0
2006-06-01,13608.602391687904,1004.0,347087404.0,811251.581401579,127729986.0,0.0
2006-07-01,20307.882117437723,1029.0,410869071.0,705449.8358250095,76950000.0,0.0
2006-08-01,9718.229374244382,1060.0,233111168.0,229848.2030382885,21120000.0,0.0
2006-09-01,14130.973565098322,1055.0,371517426.0,376226.1536480299,40886423.0,0.0
2006-10-01,25829.22524173961,1061.0,563619524.0,892653.1723383649,87052693.0,0.0
2006-11-01,43225.41147413732,1100.0,1225094612.0,2542711.917253646,362006554.0,0.0
2006-12-01,10303.241854048025,1200.0,350990237.0,160905.54504971096,12976399.0,0.0
2007-01-01,52255.14364640884,1639.0,1853803476.0,1868259.7374998776,250024725.0,0.0
2007-02-01,94972.8246041413,2031.0,857699579.0,1692566.313297199,90109984.0,0.0
2007-03-01,52099.333503649636,1336.0,713760869.0,2035978.0306340102,161375491.0,0.0
2007-04-01,56167.92735470942,1131.0,1233223013.0,2031383.017187349,175108546.0,0.0
2007-05-01,28407.589794660216,1140.0,599030846.0,1175902.5994835452,118020000.0,0.0
2007-06-01,15018.961121225913,1050.0,395959891.0,548457.5007405749,61294520.0,0.0
2007-07-01,33287.34862814384,1080.0,640581737.0,1414599.5806456977,140061921.0,0.0
2007-08-01,20940.745209368346,1085.0,472088160.0,539352.2571528815,47280000.0,0.0
2007-09-01,10435.135349733799,1078.0,227360729.0,285444.99540588405,37607143.0,0.0
2007-10-01,45635.056704753006,1020.0,1074386140.0,1632540.469879565,161470113.0,0.0
2007-11-01,13745.4931343487,1154.0,403416478.0,351751.88891470066,29400000.0,0.0
2007-12-01,18675.516141503962,1324.0,579650670.0,752064.2288248595,110564140.0,0.0
2008-01-01,105983.6899471535,2000.0,3529680810.0,3762694.3412382524,589660719.0,0.0
2008-02-01,74802.53499848927,1830.0,742714370.0,1377546.8141713243,86640000.0,0.0
2008-03-01,32047.029139723338,1315.0,391518555.0,885635.0191580816,71940000.0,0.0
2008-04-01,81789.15219309629,1224.0,1575668017.0,5385024.209988135,511187400.0,0.0
2008-05-01,28265.876720638327,1099.0,605766004.0,1122567.7514100692,117200576.0,0.0
2008-06-01,15630.75068077318,1108.0,350144446.0,540217.5626762739,61534110.0,0.0
2008-07-01,19080.590865180264,1130.0,493786611.0,670423.4952882604,88099054.0,0.0
2008-08-01,15035.776539869488,1147.5,377879136.0,398137.31149968,41040000.0,0.0
2008-09-01,42604.80739340475,1160.0,1014207440.0,1420967.1278312837,113187484.0,0.0
2008-10-01,60737.50981748319,1150.0,1580693693.0,5306179.554407908,830748736.0,0.0
2008-11-01,30139.331446803662,1274.0,793478179.0,1059043.9634922496,103359800.0,0.0
2008-12-01,44489.01166283231,1350.0,1392328109.0,3131697.0352656413,385854007.0,0.0
2009-01-01,132275.4457437123,2000.0,4649217367.0,5889249.643800663,745670597.0,0.0
2009-02-01,56504.74010893022,1941.0,549847626.0,663288.5109945007,36000000.0,0.0
2009-03-01,44328.80381861575,1500.0,557213064.0,1268989.0765825813,129983479.0,0.0
2009-04-01,33984.565919635825,1374.5,776411393.0,1553590.261464766,180375000.0,0.0
2009-05-01,493017.1458364591,1262.0,9857877831.0,37193957.91645193,3028104951.0,0.0
2009-06-01,19765.42840751731,1212.0,499571203.0,874097.6416156229,112077867.0,0.0
2009-07-01,22734.27386010786,1200.0,556444087.0,803029.0864372372,82978373.0,0.0
2009-08-01,22472.02350760416,1250.0,533418422.0,526881.7067114888,48399810.0,0.0
2009-09-01,20441.843284783132,1198.0,508061573.0,574997.2192229187,55731000.0,0.0
2009-10-01,38446.08073117947,1237.5,994830785.0,1250787.7826400886,109044803.0,0.0
2009-11-01,30802.086623072577,1313.0,763090894.0,1305574.5107482504,167794000.0,0.0
2009-12-01,40547.553358490564,1556.0,1343137705.0,1804188.1028523608,239083318.0,0.0
2010-01-01,304517.0765490461,2302.0,9018273222.0,31913484.70140318,5443227413.0,0.0
2010-02-01,76164.93137254902,2000.0,769113477.0,1244400.4985822844,101796742.0,0.0
2010-03-01,152288.5404518096,1650.0,1948227298.0,13271099.795408105,1500000000.0,0.0
2010-04-01,64587.1005689031,1456.0,1373703042.0,3429179.4729016493,457000000.0,0.0
2010-05-01,53363.37988011467,1340.0,1023776443.0,2110184.1406305637,239524600.0,0.0
2010-06-01,62191.509404265365,1400.0,1580535020.0,2893669.3524274877,361416000.0,0.0
2010-07-01,34422.132277431076,1280.0,871499545.0,938799.2315877541,85410000.0,0.0
2010-08-01,38692.11988216497,1400.0,774925777.0,1494184.938800461,178992000.0,0.0
2010-09-01,62935.42071253177,1337.0,1460919921.0,4922908.344931285,721860000.0,0.0
2010-10-01,63590.375752562155,1397.0,1383662986.0,2348024.7375503224,163134457.0,0.0
2010-11-01,28364.461905430057,1410.0,606460560.0,1087296.3995757205,152396273.0,0.0
2010-12-01,31357.5382832836,1750.5,987825171.0,886153.5525386758,90000000.0,0.0
2011-01-01,197807.1809925132,2500.0,4835000925.0,5921144.426145441,570096528.0,0.0
2011-02-01,124818.11552232518,2190.0,1185272825.0,4315325.838094487,405710000.0,0.0
2011-03-01,122518.08285973148,1497.0,1487492044.0,3451293.561440591,253259423.0,0.0
2011-04-01,61420.143893747976,1467.0,948019921.0,2020574.7643953483,191269764.0,0.0
2011-05-01,119133.01621588915,1320.0,1968911359.0,7733635.563243593,949545026.0,0.0
2011-06-01,32705.128623267607,1310.0,748064407.0,1026465.7382744,126022133.0,0.0
2011-07-01,117882.77849314395,1300.0,2398560894.0,4334134.34315509,368716090.0,0.0
2011-08-01,32965.46350871779,1319.0,640947507.0,1404794.370212341,169629185.0,0.0
2011-09-01,131375.73579359896,1430.0,2413635018.0,5001807.498651563,372479758.0,0.0
2011-10-01,39438.413097723685,1454.0,774452118.0,1425976.6239260524,159833702.0,0.0
2011-11-01,34111.390716327485,1700.0,799536887.0,1268675.2246374525,181447847.0,0.0
2011-12-01,47649.012160586375,2162.0,1430185100.0,1341946.7671836969,150974124.0,0.0
2012-01-01,253867.92580449913,2850.0,5033185497.0,5708295.269337944,523365900.0,0.0
2012-02-01,187829.38342665174,2580.0,1677316394.0,6285140.962936202,540600000.0,0.0
2012-03-01,89837.53907942238,1762.0,995399933.0,1480136.4357814104,94998624.0,0.0
2012-04-01,57234.682022116904,1739.0,905738843.0,1545443.477021746,84071014.0,0.0
2012-05-01,94075.57901701324,1546.5,1492979439.0,5542277.565454186,656891708.0,0.0
2012-06-01,33578.419110118215,1557.0,721465913.0,908127.7447656115,79812000.0,0.0
2012-07-01,74068.45643179539,1693.5,1181540017.0,2414404.3184977584,200000000.0,0.0
2012-08-01,46573.01932893605,1729.0,812000592.0,1061851.6177564037,96356000.0,0.0
2012-09-01,175215.04456763953,1609.0,3223781605.0,11520842.133730145,1510648028.0,0.0
2012-10-01,39352.949643730724,1700.0,740071571.0,742879.122759762,49418088.0,0.0
2012-11-01,125464.00467270732,2050.0,3087794619.0,7982451.207375291,839664954.0,0.0
2012-12-01,149015.54513089758,2520.0,4143824279.0,4873391.219860551,570597084.0,0.0
2013-01-01,547967.9590533125,2985.0,6691236748.0,19974862.571585726,1591803686.0,0.0
2013-02-01,157368.32739579622,2798.0,1325198685.0,3012463.623261043,171255246.0,0.0
2013-03-01,142500.34860782904,2003.0,1386955893.0,3260847.0163896712,183028251.0,0.0
2013-04-01,94498.96036280532,1800.0,1323174443.0,1959752.513660267,92642523.0,0.0
2013-05-01,69765.4574748779,1740.0,1242732094.0,3063459.522293162,297465153.0,0.0
2013-06-01,147679.7339283013,1800.0,2928932163.0,7287932.472008204,697000000.0,0.0
2013-07-01,73159.96332077074,1750.0,1378260549.0,2163054.038390226,204507880.0,0.0
2013-08-01,39162.67325428195,1790.0,743111725.0,745724.1883937658,58884061.0,0.0
2013-09-01,44463.30278745644,1803.0,765658074.0,712104.2850667343,47152062.0,0.0
2013-10-01,107380.34141039237,1800.0,2025193239.0,2949655.681978234,211607433.0,0.0
2013-11-01,101551.32761993479,2276.0,2180307004.0,3380301.7258429346,305842018.0,0.0
2013-12-01,81226.3603599198,2790.0,1660997843.0,1276299.7001185846,88044000.0,0.0
2014-01-01,352969.964800878,3148.0,4502484871.0,7245270.769169175,597978400.0,0.0
2014-02-01,193233.1292573981,3137.0,1384322138.0,3402250.7449916196,175647354.0,0.0
2014-03-01,169125.54628704628,2274.5,2031536062.0,9181976.023594858,920354471.0,0.0
2014-04-01,108490.27924640702,2025.0,1456915960.0,3357137.1008797716,290082339.0,0.0
2014-05-01,97480.80826809505,2000.0,1419515530.0,5629153.251815832,662261166.0,0.0
2014-06-01,546645.3228236784,1990.0,8634262874.0,57781450.26089177,7255869086.0,0.0
2014-07-01,70677.25044812505,2000.0,985735612.0,1180304.8463116966,86723154.0,0.0
2014-08-01,103925.04087096198,1980.0,1746876012.0,2555417.001035274,207789537.0,0.0
2014-09-01,55920.38945919596,1920.0,975083831.0,1514686.4770997656,126000000.0,0.0
2014-10-01,89773.79636522882,1990.0,1639987712.0,3862861.591673595,489360000.0,0.0
2014-11-01,176413.35975609755,2180.0,3298224174.0,4562428.689621415,346904512.0,0.0
2014-12-01,177935.76175878476,2750.0,3888964009.0,5559747.413810597,628836297.0,0.0
2015-01-01,418011.9311982465,3874.5,3432713979.0,5968326.574047125,352800000.0,0.0
2015-02-01,457956.0156562898,4301.0,2515552394.0,8278418.775006983,448546375.0,0.0
2015-03-01,186975.24493653793,2346.5,1384738664.0,4428558.126641744,286873508.0,0.0
2015-04-01,294284.5462207239,2164.5,3317175405.0,8315544.8491978515,599795000.0,0.0
2015-05-01,120768.1780239454,2015.0,1079305207.0,3946671.4434585017,327699000.0,0.0
2015-06-01,102778.35360284167,1912.0,1215251253.0,2654343.852576729,189587444.0,0.0
2015-07-01,190699.5168644864,2000.0,2233282042.0,5514914.583077416,465355000.0,0.0
2015-08-01,250467.7979394617,1909.0,3136107298.0,7435732.510088072,678904773.0,0.0
2015-09-01,125015.83674263048,1980.0,1607328613.0,3139833.382220848,220000000.0,0.0
2015-10-01,113003.99414684744,1995.0,1525214909.0,2535131.8674891465,142543980.0,0.0
2015-11-01,68261.54278360223,2400.0,1087338115.0,1515015.755300632,114128210.0,0.0
2015-12-01,403480.4375040879,2816.0,6168812409.0,36636861.9214395,4525000000.0,0.0
2016-01-01,656840.7027663331,3963.0,4463889416.0,10927957.825051513,636223060.0,0.0
2016-02-01,1533639.1982929735,3786.0,7726474281.0,75145923.60318513,5259618000.0,0.0
2016-03-01,190829.76980071538,2324.0,1493815438.0,6440188.38753187,471500000.0,0.0
2016-04-01,144872.51,2030.0,1666033865.0,7388667.112285431,778680000.0,0.0
2016-05-01,292709.45223435946,2000.0,2947584184.0,12824249.118925791,1162002495.0,0.0
2016-06-01,100337.33825217249,2140.0,1223914852.0,2320518.380629434,148750000.0,0.0
2016-07-01,96389.49973285841,2059.0,1082454082.0,2103845.647721853,149890545.0,0.0
2016-08-01,458139.50849685475,2100.0,4879643905.0,12207311.142875062,656550000.0,0.0
2016-09-01,157781.40020462102,1900.0,1850618043.0,3913407.72806004,300400000.0,0.0
2016-10-01,229067.49532309276,2000.0,2669323523.0,7507833.564998085,621880336.0,0.0
2016-11-01,74399.04162016674,2254.0,1133320601.0,1432404.7814455917,116041111.0,0.0
2016-12-01,791848.6526786794,2900.0,13095593018.0,52425191.52028451,5939679681.0,0.0
2017-01-01,453613.9615693626,3496.0,3387589065.0,7819544.567803241,439800000.0,0.0
2017-02-01,253064.64001560063,3452.5,1297715474.0,4262993.53681118,239275006.0,0.0
2017-03-01,271137.7405754732,2556.0,1762124176.0,7039091.557482325,394437350.0,0.0
2017-04-01,344786.99793238915,2158.0,3335124631.0,10795209.43390306,864600000.0,0.0
2017-05-01,189821.92532590812,2000.0,1499783032.0,3787631.8853144296,227054003.0,0.0
2017-06-01,74153.92548076923,2000.0,894592957.0,1505942.154313861,135622538.0,0.0
2017-07-01,150751.06912219644,2019.0,1559369059.0,3531177.0976003376,296700000.0,0.0
2017-08-01,148451.2983227935,2000.0,1619752116.0,5422439.456954627,525190375.0,0.0
2017-09-01,160870.60297604447,1992.0,1967608345.0,3458878.430084639,183378000.0,0.0
2017-10-01,247628.72552839192,2117.0,2542404125.0,16540427.942997128,1659666294.0,0.0
2017-11-01,213959.3754018169,2346.0,3061758662.0,5793573.429190353,493050000.0,0.0
2017-12-01,364834.3954171563,2800.0,5588533269.0,18393880.259756003,1560332213.0,0.0
2018-01-01,672338.8180399153,4000.0,6030206859.0,10458700.291834585,663575000.0,0.0
2018-02-01,553733.704535349,3715.5,2490694203.0,13186239.71396907,620632273.0,0.0
2018-03-01,342528.8367379256,2355.0,2163069604.0,7966654.609680034,451683962.0,0.0
2018-04-01,376798.40144840075,2371.0,3121774756.0,12128013.40408897,909600000.0,0.0
2018-05-01,176193.12301025822,2097.0,1992391835.0,6429958.127706134,592967356.0,0.0
2018-06-01,234910.52770537292,2260.0,2793790906.0,7944838.738550958,620632273.0,0.0
2018-07-01,191486.19633235654,2028.0,2025732471.0,4288316.154822039,237697011.0,0.0
2018-08-01,89887.07071951308,2260.0,1240531463.0,1804321.730841978,151350314.0,0.0
2018-09-01,153079.84310596995,2300.0,2302627000.0,5279818.536810671,567420000.0,0.0
2018-10-01,138044.53480550795,2290.0,2175443824.0,4136495.539231356,336715127.0,0.0
2018-11-01,175162.4857726857,2800.0,3256445773.0,7004275.496883445,864000000.0,0.0
2018-12-01,239871.5313077052,3530.0,4286744136.0,12656350.545621006,1549003735.0,0.0
